Time,bbox_labels
18:38:36,['banana' 'broccoli' 'bottle' 'apple']
18:38:37,['banana' 'broccoli' 'bottle' 'apple']
18:38:38,['banana' 'broccoli' 'bottle' 'apple']
18:38:39,['broccoli' 'banana' 'bottle' 'apple']
18:38:40,['broccoli' 'banana' 'bottle' 'apple']
18:38:41,['broccoli' 'banana' 'apple' 'bottle']
18:38:43,['broccoli' 'banana' 'apple' 'bottle']
18:38:44,['broccoli' 'banana' 'bottle' 'apple']
