Time,bbox_labels
18:39:42,['banana' 'broccoli' 'bottle' 'apple']
18:39:43,['banana' 'broccoli' 'bottle' 'apple']
18:39:44,['banana' 'broccoli' 'bottle' 'apple']
18:39:45,['broccoli' 'banana' 'bottle' 'apple']
18:39:46,['broccoli' 'banana' 'bottle' 'apple']
18:39:47,['broccoli' 'banana' 'apple' 'bottle']
18:39:48,['broccoli' 'banana' 'apple' 'bottle']
18:39:50,['broccoli' 'banana' 'apple' 'bottle']
18:39:51,['broccoli' 'banana' 'bottle' 'apple']
